Time,u,du
971.0,6.17772,0.0
972.0,3.655877935424537,-4.4998248477874325
973.0,-2.017280452927804,-6.62231298257515
974.0,-8.950758024559882,-7.122551114056987
975.0,-15.048098031249976,-5.221827287854297
976.0,-20.004190019234162,-4.658420874444132
977.0,-24.119514291560773,-3.5802254690615087
978.0,-27.674662061970874,-3.2563732041613696
979.0,-30.704100332984947,-2.703606017986592
980.0,-33.32822750328486,-3.081147423118668
981.0,-36.980790384298196,-3.3498754194372298
982.0,-37.98141744582478,2.1321907246645466
983.0,-32.52020748379718,6.229803065902124
984.0,-26.37473273366216,5.9784510159511415
985.0,-20.75509697890686,5.156908477070818
986.0,-15.984266556339822,5.023494164363988
987.0,-11.517231033186297,3.8187234710240148
988.0,-8.43548372156678,2.2997793739967443
989.0,-6.432730942215471,1.6659264337199644
990.0,-4.894648475332344,1.4850617408479387
991.0,-3.6329210397967926,0.8046062277281206
992.0,-3.021795785119832,0.6635872304993949
993.0,-2.2541531785121953,0.7554449475946472
994.0,-1.4871618682085113,0.8780837375845366
995.0,-0.9387395726352579,0.45794247703626706
996.0,-1.055251477144941,-0.15598692284649437
997.0,-1.2670286676377145,-0.49001982953670087
998.0,-1.5917307890136578,0.061347930334805144
999.0,2.2173563783612718,6.575116006301941
1000.0,9.790643664878417,7.814426063447142
1001.0,16.746428504718672,6.245545622701229
1002.0,22.166212127299644,4.177357364345758
1003.0,24.925022431018256,1.5567537868237502
1004.0,25.179733399079417,-1.2320938375470927
1005.0,23.43862656839384,-2.1238077356649026
1006.0,21.166256406552936,-2.544277129840157
1007.0,19.192014361049605,-1.4444771372232346
1008.0,16.906201497240442,-3.888698507795122
1009.0,11.317119293858292,-5.0148291449325715
1010.0,7.09673675203548,-3.3949265059802975
1011.0,3.989275520605701,-2.1787671522550918
1012.0,2.6374811282982433,-0.6632132249236278
1013.0,2.3448254055720965,-0.417433971658935
1014.0,1.7833368743463054,-0.7322288153388079
1015.0,1.199823707837642,-0.5926644302801956
1016.0,0.5371639742464686,-0.6858812663736116
1017.0,0.008684946811031812,-0.3954991261552647
1018.0,-0.21622777706325275,0.17837904352469716
1019.0,-0.07198468195711245,-0.17353930987966898
1020.0,-3.029626401594064,-5.754925394581044
1021.0,-9.31059954861611,-6.037985776668886
1022.0,-15.023472687089109,-5.088488474063877
1023.0,-19.061020704291767,-3.0954594219126865
1024.0,-21.343168212428544,-1.2531426977236504
1025.0,-21.694386171451942,1.1191196903438374
1026.0,-19.859795898566205,2.3971967387889035
1027.0,-17.049777631793372,2.794614724538014
1028.0,-14.024166796265819,3.1509218206878904
1029.0,-9.864106073280094,5.681532830000983
1030.0,-3.452054716142039,4.892299872446068
1031.0,0.17156526873853614,2.2877466203483103
1032.0,1.4534078293359565,0.623024840029494
1033.0,1.8963275678376612,0.27181784758087124
1034.0,2.159466239337584,0.061228900421464554
1035.0,2.169325880877659,0.024868808840517963
1036.0,2.178385333755259,0.013689733140774346
1037.0,1.9605705088767564,-0.40440583522247237
1038.0,1.2669221291162736,-0.9264691925963666
1039.0,1.6195279270714955,2.730109322276778
1040.0,4.4433438330884565,1.9620604218455502
1041.0,5.280871193868405,-0.6204162511579401
1042.0,3.5426995077237247,-2.7278424281345743
1043.0,0.12349609162292688,-3.9916547399225273
1044.0,-4.530341480129545,-5.2756831289309005
1045.0,-9.136418587568464,-3.8312185767883644
1046.0,-12.960339258098854,-3.558138179329373
1047.0,-15.558672111753035,-1.648906755812178
1048.0,-16.813044096981816,-0.828591264503962
1049.0,-18.32947819531725,-2.8696225949080665
1050.0,-22.53502156803223,-5.418968485597127
1051.0,-28.511939451894957,-5.835264398104113
1052.0,-32.502937198838254,-1.4342996491128333
1053.0,-30.296818917148855,6.635843344515681
1054.0,-22.46009931643408,7.169011465575568
1055.0,-16.49261407169725,5.101191908777317
1056.0,-12.53598563087796,3.45991196539341
1057.0,-9.330944677405414,3.215637154077519
1058.0,-6.350616422701349,2.776130181660245
1059.0,-3.992997673259346,2.4300647660010686
1060.0,-2.133535876347961,1.563088907340085
1061.0,-0.928643319080522,0.7772182013083823
1062.0,-0.4350903204066933,0.22803932387063902
1063.0,-0.3600345392100541,-0.02349213526164276
1064.0,-0.16627684020114633,0.27348550509608716
1065.0,0.2983742915885775,0.22827008385671868
1066.0,0.6373278349032467,0.31944312208698444
1067.0,0.6615165158013048,0.59893979851851
1068.0,4.672593940990814,6.143948113292903
1069.0,11.156593381933048,5.95028279085699
1070.0,15.852779316675694,3.027242179817288
1071.0,17.116689695452852,-0.16852024692226783
1072.0,16.209517017213777,-1.4550237760110234
1073.0,14.561758408313041,-1.660229986269176
1074.0,12.557150472336733,-2.1550157425295753
1075.0,10.366004208271596,-2.2963167553542734
1076.0,7.999075636535547,-2.147312468072189
1077.0,4.396330985306714,-5.800018681085119
1078.0,-0.46552401858201664,-3.5159267361935997
1079.0,-2.4742767423031578,-0.6674445700664144
1080.0,-2.645082957907878,0.014396777665089438
1081.0,-2.293516523899994,0.7089730784495976
1082.0,-1.6831732135927702,0.4564558825581488
1083.0,-1.182289905776814,0.09270277656047678
1084.0,-1.1204123109307844,-0.02270025231441947
1085.0,-1.1037154422564184,0.1875279881397999
1086.0,-2.5647922060344284,-4.416371517404837
1087.0,-7.096833449118288,-3.3485952317585705
1088.0,-8.35854201780493,0.8174995736449802
1089.0,-5.394354392322932,4.835769414411437
1090.0,0.2687206353810687,6.177706460505706
1091.0,6.313982315030955,5.426816920152005
1092.0,10.499071540584763,3.0409709096083932
1093.0,12.588015242428083,1.2282673023525006
1094.0,13.187315159395887,0.07007876639531839
1095.0,13.645887961320136,1.323980102621229
1096.0,16.644305865686345,2.575631885806229
1097.0,17.495557660430144,-0.40300728029649957
1098.0,17.06751692282312,1.5538011184915206
1099.0,19.02962603294402,0.8600790118001436
1100.0,16.603833847604662,-5.108125968918801
1101.0,12.428409307367529,-3.4814915458045803
1102.0,9.560031342741327,-2.5026365108978714
1103.0,7.260392895716833,-1.772460379018819
1104.0,5.422186412988885,-1.5497846765531285
1105.0,4.263586680759327,-0.8876426119104295
1106.0,3.280645701964552,-1.1718031257503378
1107.0,2.288387675014054,-0.6923278350307771
1108.0,1.7337761484764498,-0.32450712483544186
1109.0,1.177084540314322,-0.4880729260965545
1110.0,0.9174321679185451,-0.26535907662315766
1111.0,0.7785435095001485,-0.04824656043886515
1112.0,0.6067424724471976,0.05249741409000089
1113.0,-0.7426269832961072,-4.9097470764956235
1114.0,-7.785922124109608,-8.112797560873368
1115.0,-15.748041112287343,-7.377123199176846
1116.0,-21.909299672011297,-5.010296837717991
1117.0,-25.617091919315104,-2.5074768798302465
1118.0,-26.844778869216412,-0.03017860499395743
1119.0,-26.111931757472377,1.2331799757451622
1120.0,-24.194494455885234,2.5651806227770195
1121.0,-21.521935969220902,2.991852015553707
1122.0,-18.07014032506663,3.6433919887266084
1123.0,-12.655445096853432,5.739369946319453
1124.0,-7.847732063924874,3.9944881629366784
1125.0,-4.405764955540779,2.7892783227417106
1126.0,-2.075062065922822,2.0863517712762953
1127.0,-0.5886341306551907,1.163365192101186
1128.0,0.3931825697677606,0.44287120392522517
1129.0,0.8574500634973534,0.2299437614251074
1130.0,1.024649943719329,-0.165928188935267
1131.0,0.6842557280995984,-0.4704128205161798
1132.0,0.2631407438815682,-0.3306945833095997
1133.0,0.1461678420250895,-0.1904895524961831
1134.0,1.7704797241836758,4.443464273323054
1135.0,7.10684158339057,5.354866581033814
1136.0,11.227177362877713,2.6634323556415134
1137.0,12.39138072475084,-0.20124589009611757
1138.0,11.687311935432428,-1.2761642258084618
1139.0,9.81989173857976,-2.3471904241143156
1140.0,7.305427852542823,-2.2765323197459364
1141.0,5.5714577080581895,-1.3990167988322255
1142.0,4.06481808103689,-1.0852346537531314
1143.0,2.609270478666978,-2.237212369437481
1144.0,-1.8225086471232785,-4.9300913756328715
1145.0,-5.041512185399141,-2.041727790968753
1146.0,-6.24281984628769,-0.8096281957801128
1147.0,-6.24640534231036,0.3424908090547312
1148.0,-5.989410068978018,0.4612973059701586
1149.0,-5.364947417749398,0.680337079153424
1150.0,-5.695096800566737,-3.7276823997899804
1151.0,-11.587936925797466,-7.177394654872624
1152.0,-18.420716165294106,-6.107830129344198
1153.0,-21.981040830678456,-0.07340282634278567
1154.0,-18.880575278213428,6.696681587266226
1155.0,-9.41129662735443,10.499381101165959
1156.0,-1.4619283421861917,5.940527375435055
1157.0,5.784112712214848,8.99055931811088
1158.0,15.624019776043504,10.161107834374906
1159.0,25.312027737987336,8.821707840069992
1160.0,29.91918528902614,1.2854533123178984
1161.0,29.09232338344611,-2.653394655858942
1162.0,25.777597338468645,-3.83098061087918
1163.0,21.666133076179158,-4.142773777887968
1164.0,17.775030387995198,-3.7410050977089133
1165.0,15.944977757524509,-0.38192554401711304
1166.0,13.492716348769992,-5.225771967953835
1167.0,9.312155487095525,-3.3078896379493896
1168.0,6.582409771558388,-2.270306020934967
1169.0,4.479690211259772,-1.7256621470254057
1170.0,2.6932084448685214,-1.8643692659019457
1171.0,1.2607758448437076,-0.8226662161173774
1172.0,0.6591427077093558,-0.16215481439573637
1173.0,0.43552761819826397,-0.4081877852011771
1174.0,0.024186038407802975,-0.4824353235252847
1175.0,-0.3827656245747176,-0.20025094504622418
1176.0,-0.5254557007338975,-0.008075954917730634
1177.0,-0.22577208044396782,0.09689160712740481
1178.0,-3.85679363582136,-6.486713315609439
1179.0,-10.558900960807721,-6.519566338590616
1180.0,-16.200948437606808,-4.108322447773459
1181.0,-18.423591504492776,-0.5231834280938089
1182.0,-17.686794504638296,1.8345567749985083
1183.0,-15.460588661578985,2.5177927943012897
1184.0,-12.734648909447719,2.730246631739052
1185.0,-10.265033393059662,2.2710061449955155
1186.0,-7.927078330523902,2.6840216556026286
1187.0,-4.307934417778347,5.338587324634783
1188.0,0.780458635905795,3.3835228761290526
1189.0,3.0253144228448137,1.423807916506155
1190.0,3.878106085435396,0.6150856401075785
1191.0,4.203247349810402,0.4445610089230754
1192.0,4.394980704666841,-0.2589439874893979
1193.0,3.9379262588943034,-0.5362531423360652
1194.0,3.2196146321380876,-1.048683234291728
1195.0,2.0994683443109654,-1.3181670322023957
1196.0,3.0219867667696896,3.55873967454816
1197.0,6.835452480985546,2.3850385764826596
1198.0,6.565996242349862,-2.7576452588900153
1199.0,1.8963310758611724,-6.334274028776041
1200.0,-5.178434215924761,-7.543437307203879
1201.0,-13.120839556657023,-8.296058493095284
1202.0,-21.320531374803192,-7.393069141767595
1203.0,-27.73632324023081,-5.386885562273517
1204.0,-32.12121456784605,-3.033074462718771
1205.0,-34.064913762713424,-1.3916029209204859
1206.0,-36.49054812508886,-1.4609706724464546
1207.0,-35.48468330367563,2.458394248188869
1208.0,-34.67816167360635,0.6706387021357032
1209.0,-31.385734482537437,7.316319512884436
1210.0,-24.603634394463462,6.007248363830113
1211.0,-19.050420400570005,4.552585947707608
1212.0,-14.9141676353498,3.4724261119522133
1213.0,-11.668753137070594,2.8900861971137894
1214.0,-9.011194848629529,2.5872173204404816
1215.0,-6.9196127134406895,1.7436520076714102
1216.0,-5.281300909547217,1.4859371770925847
1217.0,-4.103233642797486,0.6929793012349065
1218.0,-3.510222456158304,0.6060307403044702
1219.0,-2.982176111729547,0.3492208139096998
1220.0,-2.6190317107516026,0.35107536920538956
1221.0,-2.043637966967735,0.9738081207913585
1222.0,-1.2900198388826924,0.7624103036453651
1223.0,-0.6832242935527179,0.6273825775215355
1224.0,0.0734622197086736,0.6282448883023025
1225.0,2.517233681092237,5.237498455997076
1226.0,9.468553078015827,7.772566000707737
1227.0,17.197501629508913,7.1235347398369955
1228.0,23.59040816897125,5.460293186567014
1229.0,28.032433385308632,3.241395876925525
1230.0,30.580769107926393,1.712350242998051
1231.0,31.15307186928651,-0.5487441318015329
1232.0,29.78286653494774,-2.4265994116278042
1233.0,26.511848248216964,-3.931046247816304
1234.0,21.637569539273834,-6.9080454225761745
1235.0,13.895626955128034,-6.800561556374414
1236.0,7.965004863081372,-4.678036604581005
1237.0,4.388920846408173,-2.4850570048978393
1238.0,2.3924860760037587,-1.6464279827966433
1239.0,1.1891512186132105,-0.5180230477254825
1240.0,0.7979215095396348,-0.01140274230812799
1241.0,1.047924910883995,0.15986830612059716
1242.0,1.1843725884578538,0.4532396769707106
1243.0,1.476165782975994,0.04399235773032151
1244.0,1.45359962468662,0.12550929770280161
1245.0,1.6028411558126596,0.23317481414166696
1246.0,0.18632607115705377,-4.290471741424196
1247.0,-4.857005866034903,-4.995832222414619
1248.0,-9.321797288730242,-3.497914013820508
1249.0,-11.602167157051303,-1.1182545805785484
1250.0,-11.695614582636791,0.7179261704437704
1251.0,-10.959440909729564,0.6834089784038794
1252.0,-10.955390234853088,-0.5523101076279502
1253.0,-11.821986979468607,-1.0228157224672918
1254.0,-13.0940116195107,-1.8398692319073016
1255.0,-14.387238380810356,-0.2898285058946865
1256.0,-12.468264992482558,5.258621745187102
1257.0,-7.090493387008975,4.251220488174345
1258.0,-3.9080958122609433,2.2402547120022156
1259.0,-2.227112163367307,0.9279690082135805
1260.0,-1.4729056753574188,0.6754032606839481
1261.0,-0.7974748533863997,0.5220726242847327
1262.0,-0.2450082040633913,0.6001673796054111
1263.0,0.11486232021553441,0.25795508938133294
1264.0,0.10072791100850378,-0.2882659318739765
1265.0,0.17376482030688528,0.16048631130430852
1266.0,0.20281341470506756,-0.27971689232333535
1267.0,2.592809416519792,4.968074429206995
1268.0,7.628651832724786,4.669567321297625
1269.0,11.69381101853779,3.2031482272914023
1270.0,13.860777167753819,0.9565630527500476
1271.0,13.823190334241811,-0.8444445197463128
1272.0,12.358275901278583,-2.2211781851384944
1273.0,10.201165388387754,-1.8736500597324606
1274.0,8.448500896659365,-1.5852387353258954
1275.0,7.149558576108622,-1.2712278625993323
1276.0,5.246968784126036,-3.2380955774546187
1277.0,0.10929108508299623,-4.797900501525035
1278.0,-3.4927863503520227,-2.4208295857587334
1279.0,-4.967706803785009,-0.8620960652098967
1280.0,-5.409872636098484,-0.3560046885413504
1281.0,-5.459811842042405,0.33274721167244403
1282.0,-5.181532228902893,0.3522981561329925
1283.0,-4.702767314589014,0.5098612440726811
1284.0,-3.9536472061842316,0.8341385730963221
1285.0,-4.9470498093005695,-4.611848430246989
1286.0,-9.774023979330618,-3.5926054765305513
1287.0,-10.77835014692994,2.311355471308328
1288.0,-5.660968395070293,7.471446767217785
1289.0,3.2814896703682774,10.204972616915214
1290.0,13.73836048742847,10.593468843526958
1291.0,23.93103974754389,9.511075688552895
1292.0,32.627789846102424,7.9648684663936935
1293.0,39.56136218188638,5.637856995622252
1294.0,44.628294409982566,4.987614286720342
1295.0,46.31999006676437,-1.813273490770992
1296.0,42.540530163421,-5.508383745315988
1297.0,36.98647736478371,-3.8291353545725353
1298.0,33.13783539965561,-6.044965806268334
1299.0,26.484225930370616,-5.974492541992067
1300.0,21.149727601976174,-4.673418878179179
1301.0,16.483715322831284,-4.293122116418897
1302.0,12.84276361375872,-2.8497804345965227
1303.0,10.507485986800583,-2.1479401774919453
1304.0,8.511527127441186,-1.780748787349158
1305.0,6.964031442849674,-1.1241176541449749
1306.0,5.709170667196977,-1.5591093877718565
1307.0,4.386079377248785,-1.1145033235318609
1308.0,3.5278851851200876,-0.8969576020679817
1309.0,2.9537208973316402,-0.6144971444228929
1310.0,2.330795467526136,-0.5138222469821339
1311.0,1.852339601261176,-0.30563739653727345
1312.0,1.5277153482935664,-0.40691776300615573
1313.0,1.135636485106794,-0.1269686491436729
1314.0,0.6608310002784716,-0.4839392190167364
1315.0,-0.9038682916440905,-4.891806581470176
1316.0,-7.730630221925675,-8.10729936237113
1317.0,-15.639578667602361,-7.499554023094049
1318.0,-22.203842258164997,-5.535730162792593
1319.0,-26.95226334907705,-3.5966183314367144
1320.0,-29.580647887618074,-1.872856186205033
1321.0,-30.11769721580274,0.4476712552521519
1322.0,-28.805735245504334,1.92237396133745
1323.0,-26.42320473532651,2.7518224493348087
1324.0,-23.062721716487935,4.065454801637546
1325.0,-16.636447553738137,6.749274577407741
1326.0,-11.046049435593753,4.260084175637705
1327.0,-7.44302539717033,2.9285103131951145
1328.0,-5.1245837848467986,1.9166655917941369
1329.0,-3.537273327995869,1.1771139545862563
1330.0,-2.2522809526088747,1.3494587667897981
1331.0,-1.3264366968507957,0.17700444117485684
1332.0,-1.146109770419791,0.4605816182547559
1333.0,-0.9223790497599624,0.18829282197333028
1334.0,-0.6753897670858297,0.20263474000886167
1335.0,-0.5166399683296425,0.17689628646694708
1336.0,-0.3360454991586428,-0.027253544369872873
1337.0,1.393036578368304,4.855245372268175
1338.0,7.869413207617208,6.936847434519697
1339.0,14.552126132156241,5.275550722822062
1340.0,18.597876236211803,3.0511185788408093
1341.0,20.447774664186888,0.6473717342360973
1342.0,20.18532378027195,-1.175429335662486
1343.0,18.50912007580064,-1.942792771477678
1344.0,16.521262878412532,-2.3303882679776815
1345.0,14.103944086234513,-2.487583569014242
1346.0,11.46305067975528,-3.5226019651705
1347.0,6.416045542654254,-5.1115834800800855
1348.0,2.5316835063159897,-2.655720055238461
1349.0,0.5767008745317683,-1.3365234111520352
1350.0,-0.43350864147903784,-0.5588304894869898
1351.0,-1.197772448636034,-0.8701642816428432
1352.0,-1.8654712794721853,-0.6838692214912454
1353.0,-2.038238298138044,-0.03307352748235982
1354.0,-1.8747708161692136,0.1578741006674197
1355.0,-1.3813685540321194,0.6616230827802465
1356.0,-0.5859612597087792,-0.01412112059059448
1357.0,-3.291692434435254,-4.0013228950007536
1358.0,-6.7617810888968055,-2.5487582700990496
1359.0,-8.023622586476316,-0.3472384182199481
1360.0,-7.657532183270745,1.0561260361014557
1361.0,-5.5725662617717395,3.416545166151253
1362.0,-1.3535647090863836,4.3782258379711205
1363.0,2.9555192756599147,3.800242074938613
1364.0,6.572963162926929,3.301787179737432
1365.0,9.06868348488796,1.5990538884431267
1366.0,10.87147640437984,2.836207388880044
1367.0,15.220237327133168,4.064731680659025
1368.0,17.28289383037167,0.4861854742789532
1369.0,16.624723634072854,-1.8288698503337215
1370.0,15.396265931392886,1.5044653486519686
1371.0,18.04019071754765,2.357940480908874
1372.0,18.23389807553312,-2.7112314306459098
1373.0,12.519295280178344,-6.817439249966171
1374.0,7.352892218430788,-3.652428485383154
1375.0,4.543418394713598,-2.179238787151997
1376.0,2.9509415666039778,-1.3218291069565935
1377.0,1.809564573494636,-0.7758152649682779
1378.0,1.1711158244292041,-0.651124911461425
1379.0,0.42580984954252415,-0.8496747904157459
1380.0,-0.16774774289687092,-0.5241124214681855
1381.0,-0.47411981953242394,-0.17018352587324476
1382.0,-0.6708421006804984,-0.027347297012967196
1383.0,-0.4436191956078049,0.2803250332080351
1384.0,-2.6645809874000204,-5.573511767988872
1385.0,-9.164424486773227,-6.890375996195833
1386.0,-15.14183461323561,-4.4309145212449526
1387.0,-18.37670208017799,-2.0969690515030006
1388.0,-18.96495669842809,0.8915024414931735
1389.0,-17.2537072239062,2.352675725555891
1390.0,-14.609405617919466,2.7383168130676423
1391.0,-11.939582185803598,2.6424503311351364
1392.0,-9.385803071546627,2.312906634625513
1393.0,-6.2867597068942835,4.618481966681805
1394.0,-0.5989957737145011,4.613129579107762
1395.0,2.928716705777163,2.43181740150472
1396.0,4.374469426589276,0.893953018425508
1397.0,4.649767673977847,-0.1023018750439348
1398.0,4.273435007479421,-0.48876707762906596
1399.0,3.7861167494465056,-0.6001856545915448
1400.0,3.2928403070954264,-0.47162573146976716
1401.0,2.5797086228740533,-0.6937717914924859
1402.0,1.9400774511004073,0.41010823321762496
1403.0,4.529906375407246,2.3027535111408435
1404.0,5.140446960768759,-1.7601386453314447
1405.0,1.1316506653015943,-5.965905726976678
1406.0,-6.411966736510578,-8.302614926171614
1407.0,-14.91511548333655,-8.36799991357131
1408.0,-22.750974738034085,-7.069534271272572
1409.0,-28.94478788149713,-5.243345289047191
1410.0,-33.359835527005366,-3.337045240022014
1411.0,-35.31471653907536,-0.7779960424633614
1412.0,-36.2674839581946,-1.7673624923539777
1413.0,-38.97612038349416,-3.3787888206927845
1414.0,-41.310650860248536,-0.60230843891216
1415.0,-37.94903096649097,6.91910472094557
1416.0,-30.964270343668243,6.606445720997426
1417.0,-24.576477969812306,6.006320361867193
1418.0,-19.147134205768136,4.619026444828341
1419.0,-14.660686774105848,4.0630905305487515
1420.0,-11.464254931192828,2.4858456951116543
1421.0,-8.941678944234381,2.5827213175400843
1422.0,-6.637334218673469,2.3616637640398275
1423.0,-4.503439054634315,1.562996171885291
1424.0,-3.52111510637796,0.6201328277590823
1425.0,-2.4238624945407867,1.2528107363404761
1426.0,-1.5420557828110382,0.46914114439909427
1427.0,-1.0775226759382082,0.7068410241280083
1428.0,-0.6164057947954656,0.4011193490209684
1429.0,-0.3162164332449824,0.34482981899846005
1430.0,-0.34613698858581904,-0.271170538839446
1431.0,-0.6735531417530819,-0.6021494733671346
1432.0,2.2307417448892752,5.994511558176097
1433.0,8.755822362013769,6.890732463189932
1434.0,15.142396492218989,5.6184754880292385
1435.0,19.79725437798581,3.2147864682400598
